,is_fraud
994146,0
405189,0
1174394,0
611595,0
555548,0
1247393,0
459941,0
1151615,0
1285354,0
923717,0
459699,0
1087503,0
294507,0
656022,0
979513,0
1277919,0
758918,0
194587,0
1149937,0
665113,0
788260,0
459142,0
275399,0
728002,0
1099088,0
1217874,0
362758,0
591694,0
1052940,0
1153998,0
667363,0
388878,0
1023308,0
1152374,0
1009493,0
1006422,0
234337,0
731994,0
1190581,0
665011,0
422822,0
1170892,0
350264,0
809403,0
1230642,0
997865,0
1104811,0
330608,0
576048,0
438707,0
417064,0
793349,0
682641,0
24946,0
977895,0
586516,0
216057,0
114783,0
1242521,0
15746,0
757078,0
657857,0
676867,0
678267,0
262448,0
1001966,0
225452,0
1027211,0
1012944,0
709637,0
748997,0
1121732,0
80627,0
677809,0
315605,0
1232643,0
91420,0
175260,0
916555,0
1188583,0
143424,0
230926,0
934950,0
1161527,0
96585,0
1038773,0
1157277,0
563572,0
619018,0
1115058,0
166055,0
752139,0
118001,0
749943,0
73402,0
659634,0
505212,0
607772,0
745851,0
424453,0
198748,0
216821,0
944771,0
285986,0
626801,0
1214681,0
1099830,0
577130,0
400434,0
943389,0
359816,0
24649,0
861707,0
196517,0
494341,0
901512,0
1250245,1
274493,0
958385,0
320260,0
622477,0
981445,0
1018637,0
1140872,0
302908,0
1121083,0
1237443,0
1096524,0
349705,0
1256176,0
824840,0
447989,0
404871,0
548715,0
93763,0
515880,0
592993,0
1243514,0
1021658,0
632672,0
900316,0
262192,0
2816,0
946606,0
866544,0
775419,0
352099,0
1102425,0
311315,0
163878,0
1230573,0
1114532,0
1253657,0
342196,0
528697,0
683509,0
163469,0
787530,0
1174893,0
179030,0
796096,0
625183,0
486266,0
1005552,0
426604,0
707804,0
670067,0
231062,0
1166907,0
586458,0
822829,0
265497,0
930894,0
560587,0
321518,0
636554,0
715591,0
1249455,0
1287624,0
207291,0
976344,0
1209038,0
1239466,0
259346,0
613633,0
192652,0
1086381,0
13569,0
938576,0
45361,0
155430,0
1767,0
487692,0
625901,0
1108268,0
1151449,0
817882,0
777946,0
134752,0
639396,0
379796,0
1252449,0
703545,0
592934,0
230980,0
1221455,0
81545,0
672320,0
870496,0
744257,0
1037008,0
116968,0
392634,0
816228,0
664907,0
402371,0
19682,0
436110,0
665953,0
1289299,0
366336,0
146487,0
9891,0
1116400,0
942926,0
1149540,0
682362,0
783162,0
1148845,0
316603,0
779260,0
1017929,0
1003120,0
1053299,0
346792,0
869753,0
363251,0
1270953,0
985589,0
897824,0
900295,0
814186,0
106820,0
1117774,0
633216,0
598972,0
1123912,0
137826,0
1153415,0
50684,0
456364,0
646711,0
552833,0
634424,0
113819,0
699107,0
305061,0
432387,0
683191,0
724213,0
119670,0
1164954,0
80973,0
441158,0
784514,0
925857,0
875691,0
879000,0
1151521,0
193561,0
913132,0
68168,0
423735,0
1034588,0
180136,0
1147071,0
1248699,0
405591,0
239804,0
506494,0
331770,0
885707,0
921697,0
327503,0
303989,0
1114900,0
159872,0
961898,0
669184,0
1269144,0
331142,0
1042479,0
701810,0
1091638,0
1157878,0
291492,0
389499,0
196247,0
1152171,0
1293722,0
21797,0
187073,0
1293050,0
940679,0
1094716,0
73025,0
710334,0
352229,0
602318,0
702799,0
555432,0
1159774,0
215412,0
213371,0
1141742,0
141093,0
618272,0
1084165,0
356671,0
213915,0
1098716,0
140915,0
262908,0
27501,0
722707,0
795838,0
341636,0
1079714,0
198227,0
203589,0
137879,0
369640,0
465707,0
496863,0
957973,0
739264,0
545815,0
143007,0
435775,0
266611,0
312204,0
1011012,0
718393,0
938146,0
836270,0
374878,0
826701,0
441912,0
1201862,0
47437,0
676511,0
1131508,0
610366,0
420483,0
550845,0
709275,0
118037,0
629964,0
1088393,0
1065005,0
228834,0
1019447,0
601925,0
394675,0
79168,0
144312,0
571453,0
113042,0
218169,0
492993,0
508663,0
200710,0
536741,0
91957,0
609861,0
938728,0
938222,0
263790,0
757460,0
918415,0
151171,0
326886,0
1025446,0
868474,0
1195664,0
105420,0
509218,0
1101976,0
728167,1
297234,0
1278455,0
950637,0
169179,0
482336,0
866066,0
182804,0
226008,0
765790,0
1193686,0
67344,0
566143,0
766465,0
695951,0
999274,0
1242516,0
704121,0
227006,0
390580,0
1204653,0
81449,0
696348,0
303784,0
112470,0
848190,0
401409,0
1247279,0
1237171,0
883623,0
439322,0
1180025,0
1190947,0
579218,0
79483,0
1157111,0
1244667,0
891313,0
580805,0
768383,0
990098,0
80828,0
1273527,0
255713,0
1152997,0
755477,0
187477,0
691456,0
39681,0
392237,0
719350,0
47605,0
16616,0
855585,0
635636,0
613824,0
738749,0
791758,0
526900,0
796590,0
382653,0
1105856,0
396765,0
1113538,0
978294,0
980830,0
138519,0
857367,0
413629,0
86303,0
724842,0
421924,0
858623,0
87044,0
71615,0
813109,0
1074192,0
811229,0
15854,0
1109520,0
226725,0
977567,0
874985,0
912009,0
142192,0
398287,0
861021,0
43086,0
1173722,0
142306,0
965201,0
751410,0
627558,0
858559,0
204983,0
227704,0
1202055,0
92299,0
108997,0
903386,0
344221,0
926989,0
1122766,0
804482,0
82394,0
578931,0
553141,0
1055301,0
1199778,0
594502,0
1255147,0
135793,0
661834,0
930856,0
427934,0
488866,0
698250,0
1135404,0
317728,0
1144186,0
411602,0
841768,0
35635,0
1228502,0
726536,0
275127,0
855181,0
160826,0
477812,0
773132,0
96346,0
21467,0
43631,0
581907,0
1158503,0
924341,0
378945,0
372928,0
288696,0
343647,0
241348,0
917087,0
1068444,0
392879,0
383947,0
15629,0
1089832,0
200589,0
897884,0
1054452,0
49818,0
1224112,0
322191,0
793947,0
1222781,0
122935,0
618814,0
89670,0
142283,0
536938,0
949250,0
304468,0
619696,0
503932,0
3240,0
297294,0
523072,0
500343,0
634874,0
931779,0
1155246,0
458587,0
837244,0
328132,0
154010,0
336957,0
1063995,0
1052110,0
760269,0
48178,0
1143732,0
288467,0
1081113,0
16258,0
132251,0
1024347,0
97983,0
43547,0
655801,0
235394,0
1142866,0
682650,0
264890,0
372345,0
1078026,0
673000,0
271329,0
598719,0
1237224,0
653534,0
895470,0
328511,0
713445,0
696503,0
914483,0
332507,0
1054219,0
1276351,0
704029,0
793253,0
898496,0
758074,0
291526,0
784586,0
840229,0
162259,0
641780,0
558858,0
12269,0
704952,0
824522,0
929819,0
32585,0
23103,0
840812,0
714198,0
290565,0
270684,0
1167857,0
687028,0
1080327,0
539546,0
412864,0
1085100,0
456585,0
468265,0
990895,0
1268128,0
176746,0
1005203,0
646234,0
218795,0
623188,0
135471,0
1260903,0
925117,0
1042112,0
149615,1
1174875,0
43336,0
726694,0
497369,0
888839,0
1054294,0
669819,0
1222564,0
604437,0
767897,0
370357,0
796418,0
379423,0
980093,0
563399,0
195194,0
178706,0
194334,0
397298,0
1022829,0
1181685,0
396767,0
1274683,0
133275,0
1027037,0
1070880,0
276557,0
1060884,0
266440,0
950024,0
366859,0
446645,0
925178,0
864263,1
765712,0
1107726,0
1189328,0
332592,0
348575,0
35873,0
436721,0
602620,0
108658,0
652918,0
186508,0
26325,0
1099058,0
52370,0
358022,0
648398,0
64540,0
1177713,0
1290011,0
588012,0
1142406,0
830045,0
38418,0
944197,0
1224022,0
112178,0
521922,0
1103947,0
820075,0
966559,0
667984,0
541397,0
1036279,0
719270,0
944670,0
869468,0
71750,0
1273921,0
591727,0
886378,0
1160570,0
808317,0
1184510,0
970372,0
288280,0
563265,0
1124921,0
1112009,0
245681,0
1114832,0
1056788,0
591027,0
587991,0
356217,0
1037534,0
1111302,0
798711,0
753904,0
948985,0
421053,0
1141294,0
705852,0
611049,0
564347,0
100697,0
618387,0
1206250,0
4145,0
466404,0
91120,0
614586,0
66491,0
539611,0
873646,0
623327,0
1227918,0
930313,0
846306,0
656420,0
741599,0
824871,0
135740,0
456020,0
884029,0
998398,0
60795,0
815754,0
51097,0
1225332,0
115130,0
738066,0
258186,0
388660,0
431023,0
701721,0
578728,0
690738,0
87470,0
370086,0
470059,0
586667,0
933810,0
1207685,0
657743,0
144430,0
712592,0
160428,0
373952,0
977971,0
467795,0
973959,0
834798,0
454175,0
586477,0
414141,0
817065,0
116619,0
406830,0
686099,0
454576,0
75563,0
935255,0
1250426,0
27385,0
948507,0
417319,0
1097252,0
292873,0
1276016,0
359362,0
930819,0
844220,0
297882,0
680033,0
1100416,0
245718,0
267364,0
528976,0
785415,0
233547,0
48900,0
1063203,0
5805,0
1079656,0
896478,0
1253268,0
553668,0
151974,0
350294,0
295447,0
1009522,0
39052,0
84128,0
1271863,0
447882,0
168025,0
128120,0
827297,0
1147831,0
439022,0
1188677,0
1192897,0
1228469,0
218820,0
540153,0
246102,0
392674,0
96581,0
271344,0
179715,0
69702,0
950566,0
933939,0
1026354,0
700028,0
1111837,0
1087983,0
1101260,0
644135,0
694597,0
626426,0
1053484,0
1038615,0
203002,0
1231563,0
44521,0
696244,0
587094,0
360744,0
612203,0
661361,0
839128,0
462115,0
951092,0
173593,0
590836,0
477826,0
258409,0
166986,0
66151,0
299788,0
948782,0
287784,0
372112,0
104701,0
42569,0
1165908,0
943299,0
241548,0
1039963,0
283115,0
864571,0
789027,0
685156,0
584197,0
202441,0
923565,0
548471,0
174949,0
885027,0
1203190,0
183653,0
776651,0
729360,0
686034,0
31118,0
957822,0
769780,0
424540,0
82108,0
5322,0
924001,0
1221080,0
562920,0
25096,0
141372,0
1113951,0
1212659,0
527056,0
732667,0
236862,0
1175452,0
713870,0
902759,0
878988,0
96321,0
1201583,0
683301,0
1118572,0
385113,0
1247304,0
941509,0
890722,0
810672,0
956623,0
687674,0
1070476,0
658147,0
369310,0
630487,0
129356,0
669684,0
663996,0
1213517,0
1201347,0
360672,0
171316,0
478923,0
501680,0
551419,0
81663,0
350730,0
756453,0
517868,0
129389,0
562651,0
372410,0
11611,0
424352,0
471957,0
276292,0
1149674,0
538536,0
1015674,0
726359,0
88643,0
571049,0
59400,0
722067,0
735485,0
1001646,0
624115,0
913636,0
471374,0
103928,0
142954,0
43478,0
389158,0
11557,0
112650,0
139569,0
235981,0
1004663,0
866896,0
1270690,0
545848,0
529724,0
758710,0
40769,0
1113521,0
834308,0
1073692,0
865991,0
1009133,0
483743,0
430309,0
475936,0
71687,0
253229,0
47132,0
665436,0
616781,0
1183502,0
894946,0
762227,0
174675,0
553623,0
204730,0
866959,0
921675,0
283647,0
968515,0
623754,0
1238602,0
844261,0
148684,0
508432,0
206606,0
1056288,0
1032105,0
655992,0
1278567,0
1287775,0
115991,0
749855,0
855022,0
998284,0
462726,0
7960,0
700088,0
851650,0
993823,0
561466,0
814016,0
18755,0
1119040,0
639980,0
1233363,0
648319,0
1013351,0
191175,0
1233649,0
1220187,0
488098,0
354812,0
1153095,0
896110,0
855668,0
960440,0
1254458,0
1114720,0
67765,0
448170,0
1278633,0
1259183,0
791527,0
876472,0
1284370,0
1098263,0
907287,0
940892,0
506787,0
1285381,0
993225,0
940000,0
372341,0
480507,0
1114298,0
626687,0
32210,0
152104,0
611992,0
861435,0
1050409,0
246709,0
323282,0
775105,0
1237803,0
172667,0
1290652,0
6970,0
687011,0
563355,0
1222571,0
823791,0
712715,0
516861,0
1074131,0
395567,0
216590,0
13637,0
54809,0
301041,0
305217,0
386356,0
1068711,0
258075,0
504208,0
385590,0
666806,0
16671,0
1207592,0
786257,0
612375,0
119088,0
1120976,0
673127,0
1209725,0
509217,0
237417,0
1242998,0
749127,0
780573,0
748830,0
818601,0
509142,0
1243437,0
1010653,0
798866,0
347585,0
769723,0
597652,0
493668,0
493818,0
99331,0
178837,0
723595,0
1289717,1
717309,0
199373,0
956988,0
412282,0
1038244,0
412407,0
452252,0
922315,0
325585,0
906024,0
1006029,0
33583,0
157641,0
570265,0
791228,0
483274,0
768098,0
286047,0
715178,0
356917,0
381842,0
589712,0
921801,0
88234,0
1152667,0
1010273,0
59932,0
1239830,0
617616,0
682770,0
979092,0
695968,0
767496,0
169501,0
841625,0
984111,0
781667,0
1140455,0
1028423,0
349729,0
1230401,0
316032,0
21353,0
1247413,0
606311,0
248505,0
846385,0
275351,0
81739,0
193575,0
1150579,0
931429,0
308630,0
504168,0
293993,0
39471,0
248663,0
1111929,0
185933,0
1057420,0
165221,0
903677,0
770776,0
894231,0
219742,0
44057,0
23777,0
1194622,0
590321,0
694977,0
897201,0
374691,0
952455,0
914671,0
133409,0
857075,0
986634,0
268513,0
223977,0
744033,0
544884,0
1086458,0
388128,0
465312,0
713148,0
1158249,0
847882,0
1063214,0
1106962,0
1032582,0
552585,0
1226597,0
732235,0
1215981,0
433135,0
905109,0
421886,0
784568,0
820959,0
1225061,0
1053034,0
415,0
454445,0
611317,0
991778,0
684323,0
1284741,0
1107954,0
363262,0
559147,0
1279037,0
116325,0
484009,0
11574,0
956618,0
94230,0
226532,0
1254391,0
618002,0
639415,0
1216020,0
159112,0
1289466,0
446663,0
409857,0
1249830,0
774450,0
374357,0
421982,0
1145351,0
501208,0
724911,0
366441,0
47058,0
759840,0
306880,0
1102465,0
1160817,0
218681,0
303919,0
240771,0
1005521,0
1145620,0
1056492,0
1088104,0
278676,0
491520,0
779248,0
1213935,0
410261,0
54529,0
1069220,1
1241381,0
611506,0
335853,0
451234,0
1066170,0
589146,0
544666,0
693645,0
250231,0
491881,0
342550,0
865380,0
1286310,0
173073,0
842053,0
88695,0
1031755,0
822618,0
567629,0
276491,0
161999,0
1029107,0
792186,0
882029,0
471772,0
721864,0
1095776,0
527030,0
702553,0
1192071,0
840261,0
339035,0
125626,0
575184,0
1071862,0
370228,0
1208160,0
235447,0
132103,0
689550,0
693246,0
1177022,0
709693,0
450442,0
1221733,0
712735,0
765001,0
1108792,0
909757,0
910620,0
674684,0
788077,0
516211,0
189557,0
144974,0
50758,0
1289733,0
412187,0
1171654,0
679758,0
1036730,0
843745,0
1250115,0
896875,0
113569,0
620131,0
987927,0
906374,0
187562,0
1022495,0
1026096,0
344625,0
645644,0
1185781,0
718447,0
1179725,0
492344,0
813879,0
805885,0
454782,0
720701,0
183955,0
855411,0
1011821,0
1109986,0
1219592,0
802169,0
699359,0
1144622,0
857228,0
315061,0
367325,0
1007435,0
828801,0
381160,0
1106693,0
952983,0
569640,0
1012819,0
768261,0
83565,0
767431,0
113307,0
993910,1
219351,0
825256,0
678745,0
1089627,0
648638,0
754104,0
538267,0
338099,0
109749,0
420779,0
701486,0
1167737,0
69902,0
129557,0
1257813,0
344951,0
567678,0
935476,0
216268,0
59711,0
1160740,0
478431,0
711756,0
997648,0
1069427,0
622011,0
794634,0
448362,0
460774,0
483108,0
432890,0
684725,0
614209,0
791452,0
1216156,0
459264,0
978623,0
174740,0
1017905,0
797315,0
445218,0
715164,0
110101,0
1145734,0
175781,0
61684,0
966269,0
1279233,0
34052,0
937184,0
953117,0
1176106,0
411014,0
1003015,0
766125,0
1236333,0
171736,0
542237,0
868704,0
470798,0
517833,0
1049350,0
7634,0
915101,0
744281,0
902385,0
120356,0
1268782,0
793306,0
822912,0
1060033,0
966260,0
471894,0
1243789,0
883531,0
769896,0
954130,0
970825,0
671161,0
1115017,0
688917,0
122604,0
827429,0
1188800,0
711990,0
243623,0
374075,0
102949,0
1209000,0
393050,0
625290,0
112098,0
276631,0
635630,0
84699,0
213192,0
412756,0
1079861,0
1193819,0
184564,0
625340,0
950304,0
32177,0
317881,0
199846,0
1041225,0
1064940,0
574773,0
1237180,0
278696,0
1257818,0
243065,0
401745,0
20837,0
767775,0
577271,0
810089,0
896914,0
61369,0
229349,0
994318,0
905378,0
383488,0
58,0
765164,0
969203,0
686633,0
470384,0
262142,0
127184,0
1232797,0
676935,0
1015517,0
1068106,0
1004926,0
237885,0
521265,0
466890,0
702784,0
1185528,0
425067,0
219298,0
192244,0
1019687,0
935400,0
1228077,0
1192002,0
744928,0
400747,0
405348,0
231229,0
201229,0
504475,0
6070,0
1014952,0
726373,0
983185,0
473743,0
749449,0
499226,0
977525,0
301715,0
881508,0
830871,0
586017,0
335806,0
110759,0
243079,0
946313,0
1136626,0
717332,0
175990,0
465627,0
894424,0
292859,0
193584,0
1147044,0
1159023,0
1218647,0
1009914,0
125492,0
1167075,0
1239424,0
453499,0
849380,0
1045144,0
873544,0
287073,0
1196257,0
453083,0
290127,0
270990,0
580392,0
987107,0
1285272,0
318189,0
59975,0
160002,0
197912,0
121071,0
57134,0
763233,0
593003,0
369663,0
904170,0
455941,0
1285620,0
515987,0
800472,0
776843,0
591594,0
756218,0
133363,0
1125278,0
80283,0
1286402,0
927164,0
844335,0
1258722,0
1111211,0
90290,0
512007,0
329562,0
794893,0
182510,0
236792,0
797784,0
986279,0
875519,0
504125,0
266707,0
329840,0
681433,0
753658,0
568782,0
1251665,0
122076,0
326591,0
467966,0
240844,0
1293351,0
1227076,0
463182,0
209864,0
222154,0
1134108,0
24651,0
490430,0
394732,0
678639,0
222959,0
744842,0
286687,0
1182431,0
701118,0
810020,0
929524,0
593238,0
712238,0
739760,0
255874,0
547001,0
464470,0
495798,0
1293448,0
510565,0
548995,0
810932,0
1086645,0
1090042,0
1052193,0
899059,0
495698,0
203433,0
1194690,0
413566,0
1163162,0
636898,0
289252,0
1192074,0
1028316,0
1073201,0
812284,0
436623,0
460749,0
691806,0
651665,0
600438,0
1179250,0
300135,0
109474,0
711119,0
15538,0
512062,0
826494,0
614059,0
455947,0
1011653,0
51955,0
856713,0
1216770,0
401044,0
545663,0
1188180,0
146340,0
1024868,1
469293,0
168024,0
1152424,0
576156,0
754904,0
383774,0
940955,0
10061,0
24851,0
380297,0
54691,0
1231531,0
114222,0
1016413,0
740732,0
185765,0
1182214,0
974653,0
793678,0
202489,0
1153091,0
515463,0
597264,0
1192142,0
310943,0
1255104,0
920376,0
857357,0
482358,0
450487,0
716193,0
1038636,0
551157,0
388630,0
12709,0
866493,0
113654,0
488365,0
1258539,0
262044,0
289323,0
545616,0
866226,0
487133,0
142087,0
719005,0
369250,0
1006191,0
52314,0
58274,0
467427,0
936649,0
1057774,0
1174265,0
166437,0
646270,0
995704,0
1281831,0
80029,0
184674,0
632312,0
682733,0
199400,0
136569,0
1027583,0
99070,0
418983,0
933049,0
29531,0
173138,0
903688,0
363687,0
546041,0
546603,0
531110,0
28889,0
681721,0
581034,0
1090221,0
457914,0
511791,0
80454,0
615152,0
22606,0
1292426,0
347328,0
338095,0
430196,0
73447,0
826132,0
1237277,0
237657,0
397727,0
1084896,0
209974,0
490331,0
616500,0
163415,0
612308,0
120870,0
1148344,0
374299,0
573356,0
204257,0
1251095,0
1171061,0
553301,0
74997,0
276146,0
383822,0
1095495,0
820461,0
398495,0
365161,0
986441,0
974678,0
1258074,0
965029,0
1242734,0
143249,0
260762,0
779665,0
38314,0
39967,0
1080132,0
760635,0
668591,0
1087666,0
951279,0
786268,0
986155,0
940993,0
1244141,0
757999,0
315905,0
1207900,0
104021,0
174741,0
704912,0
730139,0
128574,0
579985,0
1239911,0
383475,0
567534,0
1097256,0
33177,0
716164,0
941764,0
1282597,0
1041766,0
55025,0
1009006,0
584453,0
1142199,0
530523,0
1100514,0
59286,0
980999,0
1254318,0
18183,0
264083,0
737505,0
149942,0
1197416,0
494712,0
1236804,0
891439,0
126799,0
953026,0
734817,0
1191475,0
561299,0
627570,0
331390,0
542745,0
258545,0
474592,0
40263,0
330544,0
1093555,0
1066179,0
689366,0
402944,0
65548,0
77206,0
1107257,0
896482,0
689034,0
202570,0
772807,0
1098109,0
132257,0
84225,0
511178,0
901187,0
1258876,0
908655,0
9839,0
446455,0
130889,1
955453,0
1165750,0
405339,0
372502,0
463593,0
47302,0
69959,0
149013,0
576655,0
81270,0
932801,0
842321,0
467629,0
469046,0
714205,0
648347,0
473092,0
774758,0
919895,0
518031,0
273473,0
157119,0
1116346,0
44595,0
29230,0
946575,0
759435,0
664179,0
985643,0
369259,0
101572,0
295967,0
49394,0
775080,0
49154,0
1122666,0
1264300,0
623560,0
992640,0
976494,0
1100217,0
612924,0
220479,0
1199020,0
102786,0
249720,0
122777,0
699108,0
1038450,0
1189518,0
221168,0
569394,0
401079,0
1097738,0
761960,0
424147,0
140046,0
1186099,0
884207,0
587384,0
46600,0
50003,0
857500,0
364931,0
425309,0
632853,0
229356,0
78503,0
519299,0
993155,0
291005,0
676073,0
975534,0
1142011,0
1087777,0
477975,0
106274,0
1088029,0
497022,0
716690,0
133216,0
251041,0
186265,0
975013,0
534407,1
526141,0
575651,0
999874,0
1192286,0
1046477,0
1265738,0
752409,0
477662,0
769842,0
306652,0
298469,0
1188119,0
456796,0
1045055,0
1208232,0
1256283,0
242703,0
878879,0
1024767,0
1084832,0
432805,0
1030865,0
651298,0
384639,0
996537,0
875985,0
75601,0
1182336,0
459680,0
1011670,0
907035,0
1061162,0
945063,0
94846,0
650502,0
536680,0
1166063,0
961410,0
323747,0
1246907,0
1001917,0
682683,0
725106,0
1206427,0
403591,0
392592,0
954850,0
130181,0
163646,0
696471,0
412514,1
364199,0
492651,0
993057,0
119382,0
120617,0
883450,0
149813,0
1155882,0
511553,0
995483,0
451203,0
98183,0
929037,0
362153,0
257498,0
507816,0
1051462,0
588238,0
1239870,0
1167695,0
390042,0
994729,0
496034,0
7595,0
1254621,0
742929,0
835891,0
713018,0
488731,0
413191,0
1180045,0
286722,0
497851,0
765909,0
962471,0
1031723,0
1094506,0
950565,0
134805,0
776596,0
546298,0
857538,0
790996,0
560198,0
994734,0
917640,0
736432,0
369086,0
57291,0
351156,0
99233,0
120892,0
26454,0
473161,0
245781,0
255950,1
314146,0
1023702,0
551864,0
255487,0
638542,0
952895,0
140236,0
569868,0
618875,0
1214530,0
892244,0
477827,0
372091,0
1004113,0
925621,0
422934,0
411628,0
968910,0
645119,0
334976,0
151713,0
1005487,0
671823,0
992412,0
229161,0
688683,0
290294,0
648999,0
398800,0
144155,0
483005,0
1048491,0
854492,0
1215638,0
1280925,0
1218816,0
511263,0
531410,0
447448,0
199067,0
766252,0
942783,0
291086,0
1126422,0
1128299,0
35263,0
529946,0
1170103,0
202543,0
960792,0
215952,0
801301,0
715549,0
802462,0
701539,0
425623,0
1133941,0
463373,0
13290,0
536021,0
382249,0
365303,0
685480,0
1295933,0
508978,0
826894,0
162428,0
1177665,0
585034,0
193919,0
970990,0
1254310,0
114562,0
427364,0
7973,0
699019,0
1208183,0
1076885,0
533422,0
742190,0
1093192,0
844131,0
840166,0
1257368,0
1075647,0
82232,0
1111000,0
436397,0
735273,0
1263736,0
622206,0
771364,0
958603,0
583918,0
872530,0
856951,0
1034528,0
251638,0
816785,0
1263242,0
1029425,0
692411,0
929737,0
260191,0
964041,0
25627,0
269896,0
821793,0
1185560,0
1260384,0
480560,0
101156,0
918555,0
602721,0
408721,0
131078,0
822518,0
640736,0
570267,0
270199,0
437003,0
802499,0
955956,0
66969,0
937542,0
449071,0
1259150,0
83380,0
373243,0
1230436,0
537227,0
332865,0
823420,0
265069,0
1036552,0
1231724,0
12124,0
1246547,0
1229095,0
1097708,0
1014861,0
767051,0
174785,0
124119,0
982079,0
809375,0
851734,0
1060375,0
293417,0
1174043,0
127094,0
1247209,0
1294500,0
479986,0
395046,0
572892,0
1110139,0
918408,0
708063,0
820166,0
946229,0
965942,0
797942,0
1057840,0
85404,0
630198,0
19443,0
414043,0
843368,0
7791,0
1086406,0
663939,0
392380,0
395096,0
181405,0
1257442,0
391513,0
1024889,0
986164,0
187946,0
1125910,0
257360,0
408082,0
1195517,0
331033,0
281253,0
1010596,0
131351,0
225934,0
1118561,0
396004,0
1169355,0
812626,0
427816,0
957981,0
347565,0
1194942,0
917214,0
1257697,0
941995,0
1018228,0
347461,0
629660,0
859686,0
148175,0
1231499,0
382133,0
677009,0
875486,0
194476,0
74045,0
153268,0
308159,0
1015106,0
1239381,0
296014,0
490519,0
721149,0
610880,0
941614,0
1144969,0
306644,0
1089709,0
1117188,0
341462,0
1252829,0
801853,0
329806,0
845919,0
76615,0
598492,0
234909,0
355390,0
875828,0
1274570,0
884492,0
772832,0
746692,0
98234,0
1129191,0
140934,0
1099547,0
1290999,0
203987,0
1243427,0
1221587,0
19484,0
888433,0
1052234,0
950488,0
38539,0
1277624,0
318382,0
1012719,0
746714,0
962391,0
732444,0
668162,0
606284,0
124453,0
171430,0
435930,0
748134,0
1100387,0
123581,0
680404,0
1243181,0
655781,0
467401,0
604192,0
1055676,0
379396,0
908954,0
1239092,0
552030,0
803810,0
1243922,0
608342,0
537865,0
612543,0
1145010,0
242158,0
569864,0
1057035,0
223203,0
1253064,0
494021,0
879239,0
336326,0
509781,0
188113,0
1121485,0
1245268,0
443609,0
312322,0
67911,0
1104365,0
375803,0
655960,0
29552,0
69201,0
12837,0
324837,0
1233035,0
1064758,0
819384,0
1140328,0
927960,0
621763,0
434187,0
1192819,0
992083,0
161945,0
1285259,0
555715,0
721774,0
311563,0
848206,0
382655,0
577905,0
346647,0
436350,0
591025,0
971965,0
761817,0
500777,0
863803,0
342872,0
86524,0
85882,0
727672,0
678401,0
952573,0
156574,0
898764,0
477562,0
146643,0
646858,0
1118494,0
147450,0
1170003,0
321339,0
842117,0
848377,0
599911,0
188447,0
155096,0
120104,0
1160862,0
722458,0
501352,0
678794,0
848741,0
173307,0
389294,0
421932,0
477963,0
976341,0
753518,0
826756,0
1171533,0
152033,0
804805,0
451285,0
51805,0
1024241,0
204165,0
696110,0
632021,0
579506,0
964836,0
47031,0
291646,0
636420,0
834288,0
1006770,0
1280122,0
633451,0
1012510,0
875343,0
709254,0
773526,0
56605,0
913978,0
479040,0
692441,0
999783,0
1278678,0
727283,0
1202289,0
522358,0
1025772,0
617754,0
467630,0
1144578,0
103393,0
729599,0
854605,0
148606,0
546558,0
186017,0
1139211,0
344622,0
998600,0
277621,0
1148371,0
659223,0
397550,0
1031811,0
1047466,0
1264457,0
47648,0
205443,0
754389,0
213089,0
596013,0
482601,0
317213,0
1029148,0
975118,0
766797,0
1256075,0
1113712,0
394831,0
183674,0
190397,0
917388,0
1116722,0
259058,0
187062,0
475726,0
507939,0
397009,0
1053159,0
543915,0
539542,0
1055107,0
1210445,0
163679,0
524043,0
1029601,0
772435,0
103805,0
896414,0
163724,0
504157,0
910751,0
184869,0
437111,0
450822,0
589984,0
925833,0
491853,0
966591,0
964702,0
661324,0
1256016,0
209316,0
1064569,0
1027910,0
158295,0
163131,0
779161,0
894113,0
783862,0
1050751,0
910574,0
1266413,0
928535,0
248555,1
1125108,0
554374,0
161166,0
965021,0
278109,0
579864,0
753396,0
1157063,0
153135,0
1260240,0
1144315,0
1056034,0
120590,0
729035,0
930553,0
177349,0
958373,0
870395,0
801303,0
268080,0
736768,0
643546,0
655970,0
797545,0
1138922,0
508455,0
828226,0
1022989,0
371545,0
803013,0
1233681,0
814355,0
737822,0
1268135,0
650696,0
411000,0
1091700,0
865487,0
694633,0
208743,0
418812,0
330232,0
225514,0
208899,0
208698,0
764566,0
1008854,0
1224889,0
491282,0
1152488,0
459951,0
802859,0
135200,0
1110264,0
428472,0
315031,0
132466,0
252021,0
766190,0
848989,0
857550,0
624448,0
874412,0
791381,0
381644,0
327196,0
1192990,0
257587,0
617000,0
197383,0
791773,0
1137700,0
668619,0
452938,0
1089103,0
1084863,0
1228705,0
1064885,0
1088126,0
1011914,0
1037250,0
555329,0
159610,0
1284531,0
645591,0
566368,0
1214578,0
799152,0
837398,0
1009047,0
1207290,0
310064,0
537043,0
957869,0
150199,0
41632,0
560971,0
1137111,0
278385,0
811766,0
1248203,0
774637,0
607318,0
221622,0
970867,0
634742,0
616058,0
177200,0
652685,0
1204780,0
1109253,0
763432,0
626087,0
800892,0
519207,0
906452,0
1072757,0
292792,0
828791,0
822141,0
859970,0
143329,0
65511,0
117588,0
498787,1
670782,0
864605,0
758922,0
673628,0
261504,0
43834,0
283676,0
820924,0
